,0
149,0.9999306492545231
150,0.9999136832907307
151,0.9987452704966037
152,0.9999538477791459
153,0.9989308539597215
154,0.9999866264297679
155,0.9999871729609433
156,0.9998940952445253
157,0.9999836400698622
158,0.9999635767966997
159,0.9999959932510326
160,0.999989398940067
161,0.9969572661781612
162,0.9999943268569688
163,0.9962577268208129
164,0.9999988138322748
165,0.9999942597685212
166,0.9999999388067535
167,0.9998193229691196
168,0.9999971591227773
169,0.9999987031862761
170,0.9999155471759777
171,0.9999951863845102
172,0.9999964507887888
173,0.9999806857941134
174,0.9998923210911139
175,0.9998876273870954
176,0.9996952117831643
177,0.9999908834616192
178,0.9999986267738861
179,0.9999986108158387
180,0.9999447624812516
181,0.999995362286635
182,0.999977114541324
183,0.9999986995304753
184,0.9999920359447028
185,0.9999638278193017
186,0.9994569888800698
187,0.9999335505532805
188,0.9999999505308259
189,0.9998864194715008
190,0.9999297145544176
191,0.9999950816647752
192,0.9987345549822436
193,0.9998559313427959
194,0.9999740208504528
195,0.9999248525742724
196,0.999978928545155
197,0.9998677312797344
198,0.9997190724205365
199,0.9999986205333694
200,0.9998064115874358
201,0.9999980289002538
202,0.999963145850901
203,0.999898124026703
204,0.9996570510262504
205,0.9961546570441876
206,0.99993440924261
207,0.999788718912723
208,0.9999932340219684
209,0.9999997800985744
210,0.9999732184833936
211,0.9984154364922636
212,0.9999989769131773
213,0.999760579887932
214,0.9999784433990234
215,0.9999860730529324
216,0.9997985846303958
217,0.9999908397267717
218,0.9906661284033693
219,0.9999978056583462
220,0.997546961927188
221,0.9999840719494659
222,0.9999960029162329
223,0.9999977048813338
224,0.9999988670478055
225,0.9999999721523598
226,0.999948441681139
227,0.9999993745948633
228,0.9999972114340616
229,0.9999963914219755
230,0.999996847285767
231,0.9999179964091777
232,0.9999892393258645
233,0.9999974005531638
234,0.9995565436783992
235,0.9993435613473626
236,0.9999516602655135
237,0.9999990541719599
238,0.9999996214109627
239,0.9999135659552314
240,0.9999890161480298
241,0.999999456984928
242,0.9999295401905058
243,0.9998758024806625
244,0.9998987374504046
245,0.9999976896560937
246,0.9999686789729766
247,0.999860032988441
248,0.9999898126496354
249,0.9999996999542285
250,0.9999990134397381
251,0.9998974021072214
252,0.9999704625434088
253,0.9999998144198994
254,0.9992830673870605
255,0.9999968146088187
256,0.9995311137248478
257,0.9999978471950159
258,0.999998095405825
259,0.9999963511362641
260,0.9999233156594614
261,0.9999997037926887
262,0.9997862961773677
263,0.9999557777311117
264,0.9999574569478548
265,0.9999959817643613
266,0.9999993315641449
267,0.999668194513373
268,0.9998775755136742
269,0.9998421973078816
270,0.99999636889054
271,0.9996724734493438
272,0.9989785998879156
273,0.9998808166371649
274,0.9999979329254473
275,0.9999792557390881
276,0.9999874003436755
277,0.99996292319486
278,0.9999560320981418
279,0.9999660562384403
280,0.9999952392638842
281,0.9999545289084201
282,0.999999563578832
283,0.9997902095950864
284,0.9999418358792426
285,0.9999669543399615
286,0.9999813860453094
287,0.9999977921808707
288,0.9999869825870392
289,0.9998707082992191
290,0.9997130659070144
291,0.9999970538103788
292,0.9999482106373319
293,0.9999400177083548
294,0.9997605928122743
295,0.9981092457284994
296,0.9999965861967396
297,0.998768697293988
298,0.9999513247046319
299,0.9999741091779549
300,0.9999890159367619
301,0.9999999431378411
302,0.9997743941861981
303,0.9997997383840417
304,0.9999892817478215
305,0.9999245333168296
306,0.9999201581115427
307,0.9999990609884324
308,0.9998554768650497
309,0.9999979303300861
310,0.9999995447162476
311,0.999923916354618
312,0.9978313318519915
313,0.9993784200221675
314,0.9998843485772276
315,0.9999958849353072
316,0.9999875927876636
317,0.9994880142618167
318,0.9999989888052818
319,0.9998056117953875
320,0.9998578069622654
321,0.9999974720222916
322,0.9999367708834915
323,0.9999996127821023
324,0.9999997655376927
325,0.9999971677022306
326,0.9998569165013974
327,0.9998947406493127
328,0.9996488444844973
329,0.9999749473034198
330,0.9999995211906807
331,0.9997771054534984
332,0.9999466419606657
333,0.9999977830821697
334,0.9999291626655887
335,0.9999876793805149
336,0.9999980344203576
337,0.9999993271461497
338,0.9999095179370012
339,0.9999987898538987
340,0.9999999111227775
341,0.9999989012132539
342,0.9999988517980684
343,0.9999355674101842
344,0.999924710967986
345,0.9999977196774145
346,0.9995660554328725
347,0.9994615076581729
348,0.9999966431819973
349,0.9998876744185679
350,0.9999941793387287
351,0.9998457984852915
352,0.9983407943061741
353,0.9999996335589671
354,0.9999944115115703
355,0.9950829218302524
356,0.9999987636838437
357,0.9999396957356881
358,0.9999952336510011
359,0.999748106568704
360,0.9999693641211383
361,0.9999996744116239
362,0.9999991279564442
363,0.9994563774736944
364,0.9999838672234868
365,0.9999242055157193
366,0.9999967293435814
367,0.9999816114273694
368,0.999831580180162
369,0.9999428212240183
370,0.9999997882146604
371,0.9994134641601349
372,0.9980736707026344
373,0.9999912214475192
374,0.9998385966374028
375,0.9999882446180819
376,0.9999864026473473
377,0.9988953118397587
378,0.9995521866599182
379,0.9999999729185398
380,0.9999699994611043
381,0.9990026911349845
382,0.9999998868312913
383,0.9999957619813797
384,0.9999331193627405
385,0.9999987675670856
386,0.9999998883492554
387,0.9999889218819907
388,0.9998255986302574
389,0.9999948668223722
390,0.9999880611906132
391,0.9999997544276653
392,0.9999980633533336
393,0.9991433069509146
394,0.9999780821531583
395,0.9999992671095705
396,0.9998441736085855
397,0.9999628139670932
398,0.9999888612751756
399,0.9999954598104509
400,0.9997153001843593
401,0.9997662126700867
402,0.9999906043756702
403,0.9999698176559646
404,0.9999984195532853
405,0.9980049633890322
406,0.9998791162851882
407,0.9977211073028123
408,0.9999954568394576
409,0.9995599060320306
410,0.9957106097767492
411,0.9981003129662233
412,0.9999241827384614
413,0.9999665219734307
414,0.9999712534250899
415,0.9997154381452322
416,0.9999619359176682
417,0.9993920422817982
418,0.9999254065880481
419,0.9999954562685394
420,0.9987868947477402
421,0.9999235029186002
422,0.9989798944239758
423,0.9999998733263409
424,0.9999918607817534
425,0.9999836623280942
426,0.9999485122100327
427,0.9998668452001768
428,0.999968484050518
429,0.9998943990266379
430,0.999769116336411
431,0.9999799670206839
432,0.9998466826387563
433,0.9998206247001413
434,0.9999927713794869
435,0.999982839846912
436,0.9999977892564883
437,0.9999994334442114
438,0.999999881566072
439,0.9996563844537829
440,0.9999523672163506
441,0.9999999013647791
442,0.9999663515128384
443,0.9999703124208373
444,0.999997724884711
445,0.999258087844516
446,0.9999999437771322
447,0.999838098571234
448,0.9999999696225348
449,0.9999973143920574
450,0.999999968458879
451,0.9999848435963192
452,0.9997889758804424
453,0.9999935156506014
454,0.9999840269309117
455,0.9999893381903379
456,0.963496757253815
457,0.9999943156040817
458,0.999994894889305
459,0.9996377673014335
460,0.9999762843133931
461,0.9996811863229793
462,0.9974216978409057
463,0.9995526391071079
464,0.9999280189367808
465,0.9999803994597483
466,0.9999683125844298
467,0.9999678984924554
468,0.9999711238310964
469,0.9999987955696771
470,0.9999772952869738
471,0.9999997139508872
472,0.9999992897170626
473,0.9999745080532515
474,0.9999048846667667
475,0.9999931501567698
476,0.999861885595577
477,0.9999988071709085
478,0.9999998267946633
479,0.9999633862186208
480,0.9999803964557897
481,0.9999965123807133
482,0.9999996852207541
483,0.9999402376238148
484,0.9999860230402744
485,0.9997554001494944
486,0.9994664137865414
487,0.9999992767527859
488,0.9999940126471221
489,0.9999875410584036
490,0.9999447507216674
491,0.9999977370334896
492,0.9995634144444546
493,0.999921349635195
494,0.999998537746691
495,0.9993991591926826
496,0.9999996717600853
497,0.9999856359920068
498,0.999941483129463
499,0.9998632119016937
500,0.9999921174681997
501,0.999895337403357
502,0.9999999358833057
503,0.9999998904393969
504,0.9999943179474954
505,0.9999970159197338
506,0.9999635086449663
507,0.9999801832237879
508,0.9998582132114526
509,0.9998384956769412
510,0.9999239947553723
511,0.9999944531661751
512,0.9999999558574246
513,0.9998347683415361
514,0.9998447942705092
515,0.9999997004115428
516,0.9999866239323937
517,0.9998917191004711
518,0.9999938328490802
519,0.9999775380985464
520,0.9999701377141283
521,0.9999940480104187
522,0.9999947462062816
523,0.9999902792620754
524,0.9998969974521138
525,0.9999517624089908
526,0.9999997875528575
527,0.9999377620059103
528,0.9999699657541059
529,0.9998947335277665
530,0.9998682379335102
531,0.9999988663447876
532,0.9999938172343655
533,0.999999518827425
534,0.9998441129394304
535,0.9999769836541856
536,0.9998596307881508
537,0.9999960684084664
538,0.9999589759229137
539,0.9999997801447037
540,0.9998315373824116
541,0.9999688209505561
542,0.9998507984546824
543,0.9999931626849577
544,0.9998677876792886
545,0.9999995734638849
546,0.9999989320405358
547,0.9997701339908891
548,0.9999938111794318
549,0.9999936767230211
550,0.9999983165965901
551,0.9999876599766915
552,0.9999311865707898
553,0.9999680786632769
554,0.9999774357650048
555,0.9999996981154989
556,0.9999833397042609
557,0.9999997710696151
558,0.9999636453793372
559,0.9984006179858198
560,0.9999856233008749
561,0.9999598001107914
562,0.9999468578928816
563,0.9999562965065595
564,0.9998638293197304
565,0.9999994778511423
566,0.9999982235514566
567,0.9999997758214353
568,0.9999297965910116
569,0.9999389328171191
570,0.9999949417103303
571,0.9999989814529853
572,0.9999830093366869
573,0.9999989563349495
574,0.9999684224788575
575,0.9999344985004867
576,0.9987394040192682
577,0.9997168225853399
578,0.999987332273381
579,0.9999891839618869
580,0.9999992059468634
581,0.9999818077909255
582,0.999514490473104
583,0.9999983642481759
584,0.9999981964068915
585,0.9998649037520175
586,0.9998999746684506
587,0.9999998995962495
588,0.9998833101683077
589,0.9999817308189711
590,0.9999992975323958
591,0.9999097316684356
592,0.9998388846880563
593,0.9999138139230666
594,0.9999983070974962
595,0.9989978971818728
596,0.999999595048014
597,0.999991961596642
598,0.9999224633552414
599,0.9999999760680957
600,0.9998879404056319
601,0.9983834385770648
602,0.9999955979583482
603,0.9999977106229483
604,0.9999098105830494
605,0.9999892508148671
606,0.999957716106197
607,0.9999973443412172
608,0.9999974511651409
609,0.9998817389450715
610,0.9999979827223564
611,0.9999304498743737
612,0.9978228996061332
613,0.9999346888628116
614,0.9999992074425474
615,0.9993444647323041
616,0.9999999755733441
617,0.9997893772178239
618,0.9999897469399841
619,0.999848009429577
620,0.9999924556018862
621,0.9996872568101155
622,0.9999996955064739
623,0.9998243216355149
624,0.9999461104193138
625,0.9998504549547329
626,0.999989176008969
627,0.999789590213193
628,0.9999988579196998
629,0.9999102869707527
630,0.9998829341706191
631,0.9994189989208487
632,0.9999922948041344
633,0.9999665311732957
634,0.99893107713077
635,0.9999444757138934
636,0.9999915359455236
637,0.9997954691147185
638,0.9946421609837901
639,0.9999999648809584
640,0.9999742221780797
641,0.9999271010688929
642,0.9999997117074527
643,0.9999781701664778
644,0.9997944265225488
645,0.9997758891490037
646,0.9995626236560834
647,0.9999467579270873
648,0.9999998960347334
649,0.9999989703206479
650,0.9999973630155252
651,0.9999966710042912
652,0.9999987169047112
653,0.999961656922656
654,0.9996215707606725
655,0.9996930555666791
656,0.9999999177754381
657,0.9999976366864204
658,0.9999546241701525
659,0.999992055697235
660,0.9999165356938564
661,0.9999930794918418
662,0.9999959718677839
663,0.999999827258666
664,0.9998671976412862
665,0.9993635778503484
666,0.9997270554659491
667,0.9997535904944896
668,0.9999973235667363
669,0.9996174379647138
670,0.9999653468540334
671,0.9998737494306527
672,0.9997913354365727
673,0.9997465173941757
674,0.9994873104039573
675,0.9997699179725615
676,0.9999997014498091
677,0.9997506181304405
678,0.9970807231797971
679,0.9999936639116666
680,0.9997635053707645
681,0.9999719681282729
682,0.9999922471370929
683,0.9999708541685193
684,0.9999988979236906
685,0.9998396255776288
686,0.999983000464499
687,0.999952985551017
688,0.999925860364234
689,0.9999586528965538
690,0.9999995909513456
691,0.9996958953075239
692,0.9999995520249914
693,0.934414853985073
694,0.99999979465611
695,0.9999998091067028
696,0.9999965308696632
697,0.9999749305955417
698,0.9999991424932111
699,0.9999999075795262
700,0.9999995973201087
701,0.9999996669006952
702,0.9982765815868451
703,0.999995729643506
704,0.9999912313774056
705,0.999787135278488
706,0.999925571638757
707,0.9997887950184959
708,0.9999998488571978
709,0.9999741707814898
710,0.9999085618533394
711,0.999632180305868
712,0.9999687837338391
713,0.9999556182800784
714,0.9999597387742533
715,0.9998809842858971
716,0.9999910253182642
717,0.9999991843513028
718,0.9999998058783465
719,0.999992522244409
720,0.9996017380332665
721,0.9999504351360572
722,0.9999978737531365
723,0.9999993734345445
724,0.9999778069419657
725,0.9999949070958892
726,0.9999998244953315
727,0.9999936239416874
728,0.9999988780616516
729,0.9997675942951891
730,0.9997300039406786
731,0.9998795456615067
732,0.9997755522977734
733,0.999980566396089
734,0.9998268240234491
735,0.9999643724357447
736,0.999999594874367
737,0.9999662897296809
738,0.9999996011283496
739,0.9999777003268965
740,0.9999977811939325
741,0.999978431086774
742,0.9999997039163767
743,0.9999995541456699
744,0.99999418300689
745,0.99991682829206
746,0.9999365760065462
747,0.9999229595950837
748,0.9999991118010321
749,0.9999620349329931
750,0.9999998476429297
751,0.9998249151353021
752,0.9999811137371948
753,0.9999996907106726
754,0.999481618149377
755,0.9997709243097541
756,0.9999999137039121
757,0.9999873809539532
758,0.9999999093684109
759,0.9999987426320147
760,0.9999999602883629
761,0.9999978449523785
762,0.9999900548909719
763,0.9999946405405007
764,0.9900269750979839
765,0.9999999396589467
766,0.9999992314015755
767,0.9998355952929253
768,0.9999997881540569
769,0.9999164557264356
770,0.9999982741657664
771,0.9998850980917392
772,0.9998722757501455
773,0.9999995283627235
774,0.9999847384810947
775,0.9999944781317878
776,0.999982242670995
777,0.9999828790129215
778,0.9999900666957954
779,0.9999994912174698
780,0.9996483453487812
781,0.999922897999654
782,0.9999998746372954
783,0.9999922092090622
784,0.9999299507474627
785,0.999966533876208
786,0.9997792891002264
787,0.999988364737341
788,0.9998819294102255
789,0.9999962153680242
790,0.999926191065522
791,0.9999721227744957
792,0.999990763480621
793,0.9999820132931083
794,0.999999067643821
795,0.9999993802043591
796,0.9999528205112519
797,0.9999963309684371
798,0.9999925801212528
799,0.999995409641346
800,0.9994696436012264
801,0.999999565008191
802,0.9999047489934206
803,0.9999997052696414
804,0.9999408050984746
805,0.999997366998583
806,0.9987800251806875
807,0.9999563170934056
808,0.9999609312724475
809,0.9998941912894407
810,0.9998953591631009
811,0.9999293074543351
812,0.9998777699467911
813,0.9999960092681242
814,0.9999949740998444
815,0.9999964504134644
816,0.9999994100515581
817,0.9999005477202096
818,0.9999531901218832
819,0.9999990752084646
820,0.9999996916268337
821,0.9999997137130535
822,0.9999998213168135
823,0.9997074562361434
824,0.9999997178589509
825,0.9998683868352083
826,0.9994543001643493
827,0.9999994648490306
828,0.9999858831039633
829,0.9999821379540462
830,0.9999997546493502
831,0.9989205383117873
832,0.9999952227525514
833,0.999999746120683
834,0.9999955592738003
835,0.9999846301857848
836,0.9999262347854998
837,0.9999872071909325
838,0.9999974711911086
839,0.9999204922441792
840,0.9999514951378922
841,0.9991281362477202
842,0.9999781961511208
843,0.9998441241949846
844,0.9999266944320333
845,0.9983563478693065
846,0.9999874967124392
847,0.999905469913129
848,0.9999996668444995
849,0.9998301341994932
850,0.9998324849753693
851,0.9999973231355408
852,0.999715835485162
853,0.9999986007378187
854,0.9999968696827223
855,0.9998814679160155
856,0.9999369292041713
857,0.9870562541491131
858,0.9973389413009421
859,0.9956257139252275
860,0.9999999283876937
861,0.9999867099396456
862,0.9999999759003323
863,0.9999976929260376
864,0.99999669348707
865,0.999809820832336
866,0.9999671044471501
867,0.9999976565751747
868,0.9999981319269282
869,0.9999150633896118
870,0.9985653296418863
871,0.9999371083835796
872,0.9999792251634932
873,0.9998916862235206
874,0.9984315797310478
875,0.9999972885667415
876,0.9999926083510037
877,0.9999918046684387
878,0.9999985086011144
879,0.9998610124342671
880,0.9997211751912098
881,0.999976359726093
882,0.9999863633229414
883,0.999999793659089
884,0.9999992696657735
885,0.9999619965395484
886,0.999967002322475
887,0.9999988487282657
888,0.9999988526980503
889,0.9999745118545014
890,0.9999801527070346
891,0.9997963112587654
892,0.9999999562536204
893,0.9999975987513725
894,0.9999849296996125
895,0.9999995810491263
896,0.9997422380098938
897,0.9999977457638253
898,0.9999934544881586
899,0.9999503110081488
900,0.9999912206766235
901,0.9999873473568643
902,0.9999444490776305
903,0.9999960353221787
904,0.9999976605890191
905,0.9999935329755096
906,0.9994084130648052
907,0.9986241965329025
908,0.9997982961191181
909,0.9999993790812685
910,0.9999886505979414
911,0.9999998902879154
912,0.9997894569559393
913,0.9999999177764577
914,0.9999639434794421
915,0.9999726506272463
916,0.9999705814878743
917,0.9998998825036266
918,0.9999914488428606
919,0.9999802498565351
920,0.999954543226779
921,0.9999957477758326
922,0.999997805107655
923,0.9999491104577564
924,0.9999968107613106
925,0.9999746028722988
926,0.9999905467053304
927,0.9998930528160472
928,0.999999958972376
929,0.9999999732183034
930,0.999777952505315
931,0.9999944907500966
932,0.9999948505563844
933,0.9999613402517268
934,0.9999942359962942
935,0.9999037835339677
936,0.999893881476824
937,0.9999698867484864
938,0.9999996294713537
939,0.9999975589407819
940,0.9999853489103587
941,0.9999733795365652
942,0.9999953512460176
943,0.9999998448490734
944,0.999993266872218
945,0.9999922272013788
946,0.9986609914673736
947,0.999952756076464
948,0.9999825503473786
949,0.9999934262565293
950,0.9995272596800048
951,0.9999367722001113
952,0.999999643441899
953,0.9999214578211298
954,0.9999982836446135
955,0.9999915961059592
956,0.9999998565388704
957,0.9923539458187803
958,0.9999851156862947
959,0.9999961560646999
960,0.9999599362476637
961,0.9998231912281762
962,0.9999761692749263
963,0.9999998923415021
964,0.9999972382171702
965,0.998863849487003
966,0.9999881868276773
967,0.9999999752877454
968,0.999988827546167
969,0.9999998606604763
970,0.9998823649532629
971,0.9970053289966984
972,0.9999924722134693
973,0.9999948984960962
974,0.9999976233746642
975,0.9999948670058312
976,0.9998495691893406
977,0.9999874403952894
978,0.9999963925346348
979,0.9996119668612771
980,0.9993951227971892
981,0.9999817890265824
982,0.9998748930731142
983,0.9998992009073558
984,0.9999828686707671
985,0.9993005678326436
986,0.9999347145815268
987,0.999964386893271
988,0.9998221320232412
989,0.9999594571523708
990,0.9999849682955219
991,0.9999879973260917
992,0.9999985205450758
993,0.9999982268960447
994,0.9999695548466314
995,0.9999787286271029
996,0.9999413818470452
997,0.9999997869886603
998,0.9997583475270854
999,0.9999988350761893
1000,0.9999947497692473
1001,0.9999575044414621
1002,0.9998387394216968
1003,0.9999996922069024
1004,0.9999971554502594
1005,0.9999951857814139
1006,0.9999997776779729
1007,0.998414014632663
1008,0.9999995357938659
1009,0.9999980403213484
1010,0.9999980517803587
1011,0.9998217239743368
1012,0.9999957843366002
1013,0.9999975787443646
1014,0.9999920316277523
1015,0.9999958294987601
1016,0.9999967735301987
1017,0.9995462132716031
1018,0.9997457216674219
1019,0.9999996655607504
1020,0.999796318154187
1021,0.9999998769283345
1022,0.9999938741139647
1023,0.999993849591678
1024,0.9999997629000205
1025,0.9999797564544045
1026,0.9999781162221013
1027,0.9999999186123126
1028,0.9999908656260383
1029,0.9999684353697895
1030,0.9997401685981849
1031,0.9999999063988263
1032,0.9999909472082612
1033,0.9999993064139484
1034,0.9999994834374882
1035,0.9874285221443363
1036,0.9999100091859865
1037,0.9999985044966249
1038,0.9995815679094138
1039,0.9999207902234776
1040,0.9999930964356026
1041,0.999996311765826
1042,0.9999959826494753
1043,0.999999253610034
1044,0.9997346797809616
1045,0.9999756746021202
1046,0.9999842175878818
1047,0.9998373927435469
1048,0.9999993285150851
1049,0.9999849502731653
1050,0.999930587077787
1051,0.9999725562266402
1052,0.9998706782822941
1053,0.999974515694632
1054,0.999950313619314
1055,0.9999999750336338
1056,0.999993494683218
1057,0.999959282773353
1058,0.9999698693737094
1059,0.9999983620244577
1060,0.999993096274217
1061,0.999991210376228
1062,0.9999970522645814
1063,0.9991007108297902
1064,0.9994160052303969
1065,0.9999929452042183
1066,0.999904114241626
1067,0.9989324650574819
1068,0.99999296905359
1069,0.999995861874301
1070,0.9999753978061557
1071,0.9999986872313601
1072,0.9913120196631318
1073,0.9997340628769367
1074,0.9996995656777962
1075,0.9999479359773356
1076,0.9999985041632866
1077,0.9996541752914122
1078,0.9999965102572784
1079,0.9998664772658222
1080,0.9999911568815999
1081,0.99994017690728
1082,0.9999919321082122
1083,0.9999716656334381
1084,0.9991387126269949
1085,0.9999911791389184
1086,0.999997974570312
1087,0.9999998654574674
1088,0.9997998264680561
1089,0.9999894631550481
1090,0.9993317762408873
1091,0.9998445273544981
1092,0.9999885219202891
1093,0.9999138969548498
1094,0.9999946922514038
1095,0.99997288833356
1096,0.9994889056324576
1097,0.9999971114800892
1098,0.9998365894284676
1099,0.9999995403684652
1100,0.9999884476240771
1101,0.9998979975278872
1102,0.9999562311886426
1103,0.9999964962451657
1104,0.9999761383236463
1105,0.9992810649053452
1106,0.9999566810090784
1107,0.9995421441337431
1108,0.9998173320395096
1109,0.999666607055786
1110,0.9999328568183505
1111,0.953998202045109
1112,0.9999853772274236
1113,0.9999267012500183
1114,0.9999720011075985
1115,0.9999981775603667
1116,0.9999442359027029
1117,0.9998670326189902
1118,0.9999719831925098
1119,0.9999691376125385
1120,0.9999999577135121
1121,0.9999999585651025
1122,0.99998786096876
1123,0.9999991372031403
1124,0.9999922095768969
1125,0.9996030477348932
1126,0.9999992376771546
1127,0.9999597103805143
1128,0.9999982855741759
1129,0.9999988431377387
1130,0.9999021139108191
1131,0.9989209873454674
1132,0.9999779055088617
1133,0.9999974692772524
1134,0.9999986486458712
1135,0.9996125713393246
1136,0.9999789175972517
1137,0.9995044104905236
1138,0.9999468130562015
1139,0.998695523132343
1140,0.9999996604295014
1141,0.9999651103265135
1142,0.9999049402829763
1143,0.9999775120687466
1144,0.9998932504164381
1145,0.999999202408572
1146,0.999254442534226
1147,0.9999800276886809
1148,0.9999609623089927
1149,0.9998571204762113
1150,0.9999994223818925
1151,0.9998991931214954
1152,0.9999997666541841
1153,0.999671481223546
1154,0.9996701148416977
1155,0.999923596946136
1156,0.9999178196541604
1157,0.9999230920825439
1158,0.9999994630497239
1159,0.9997566824018208
1160,0.999516812421631
1161,0.9999973761358142
1162,0.9999988502177849
1163,0.9999946720718993
1164,0.9999993943739369
1165,0.9994837896647364
1166,0.9999993351280599
1167,0.9998267837221685
1168,0.9999401756585822
1169,0.9999597339922981
1170,0.9998018681635726
1171,0.9999776530490543
1172,0.9999982226789476
1173,0.9999793601466255
1174,0.9999630078056896
1175,0.9999993822499692
1176,0.9999995895078532
1177,0.999996573000749
1178,0.9999991468829706
1179,0.9999984477169463
1180,0.9997347570090899
1181,0.9999532898959023
1182,0.999992683505345
1183,0.9999645228590188
1184,0.9998691310570006
1185,0.9999961602803235
1186,0.9999793756040158
1187,0.9999358235949344
1188,0.9999989040923571
1189,0.999931562706358
1190,0.9999832582842662
1191,0.9998470545594044
1192,0.9999963432504545
1193,0.9956421981703043
1194,0.9999902445275327
1195,0.9999975626564267
1196,0.9999902536088392
1197,0.9999999736433443
1198,0.9999997330010931
1199,0.9999070005392616
1200,0.9999351063469988
1201,0.9988758711381803
1202,0.9999960585833513
1203,0.9999848178718979
1204,0.999985199060702
1205,0.9999987097940384
1206,0.9997389556487667
1207,0.9999948772685877
1208,0.9999825368908904
1209,0.9997523622957668
1210,0.999999866142042
1211,0.9999916680471006
1212,0.9999895442185567
1213,0.9998711055231073
1214,0.9998831230108827
1215,0.9999981335253124
1216,0.9998315210018314
1217,0.99999979928443
1218,0.9997420008197301
1219,0.9999183664057606
1220,0.9999999312684279
1221,0.9999971567296075
1222,0.9995981601278184
1223,0.9999999366124995
1224,0.9999993694862862
1225,0.9997788439070285
1226,0.9999989577227208
1227,0.9998087327962504
1228,0.9999875835926813
1229,0.9999979880771582
1230,0.9999641134217382
1231,0.9999998058639762
1232,0.9998693433258942
1233,0.9998547280236125
1234,0.9978069195764747
1235,0.9985483401269388
1236,0.9999458442758565
1237,0.9998141308707319
1238,0.99999976594064
1239,0.9999998704487545
1240,0.9999998039914358
1241,0.9999184306893684
1242,0.9999037556546154
1243,0.999992294168629
1244,0.9999392780919054
1245,0.9997913326543091
1246,0.9999940185200656
1247,0.999866388570195
1248,0.9999938108792492
1249,0.9999909112766475
1250,0.9993335456988416
1251,0.9996128354511219
1252,0.9999977535685687
1253,0.9999708187306995
1254,0.9999983834897272
1255,0.9999997549357974
1256,0.999903501901807
1257,0.9999318182792835
1258,0.9999734872119352
1259,0.9998592226462272
1260,0.9999504207864486
1261,0.9999803795352072
